CODIGO	NOMBRE	PROV	CAN	PARR	SOSTENIM	NIVEL
1651	JOSEFA MONCAYO	3	3	54	1	1
1652	ISIDRO AYORA	3	3	55	1	1
1653	ANA MARTINEZ AMOROSO	3	3	55	1	1
1654	ROSA AMADA ESPINOZA # 1	9	3	01	1	1
1656	CARMELINA CORDERO	3	2	01	1	1
1657	OBDULIA CORDERO VELEZ	3	3	56	1	1
1658	ROSA MERCEDES BAQUERO	3	7	01	1	1
1659	MARIANA DE JESUS	3	5	01	5	1
1660	ABIGAIL AYORA DE R.	3	4	01	1	1
1662	AURORA ESTRADA DE RAMIREZ # 1	9	2	01	1	1
1663	AMAZONAS	3	4	01	1	1
1664	JOSE DOMINGO DELGADO CAREGUA	9	2	01	1	1
1666	CLEMENTINA TRIVIÑO DE UNDA # 1	9	4	01	1	1
1668	CIUDAD DE QUITO	3	4	51	1	1
1669	BILINGUE SUECIA	17	1	22	5	1
1670	GRAN COLOMBIA	3	4	51	1	1
1673	26 DE SEPTIEMBRE	3	4	52	1	1
1675	PRIMERO DE JUNIO	3	4	52	1	1
1677	ALBERTO MUÑOZ VERNAZA	17	1	24	5	1
1678	ELOY RUGEL ARAGUNDI # 2	9	6	01	1	1
1679	MANUELITA SAENZ	3	1	01	1	1
1681	NINO DIVINO	17	1	05	5	1
1683	MARTIN CERERE	17	1	24	5	1
1684	MARIA MONTESSORI N°1	3	1	02	1	1
1686	ALONSO TORRES	3	1	02	1	1
1687	MI PEQUEÑO SABIO	17	1	24	5	1
1689	DAULE # 1	9	6	01	1	1
1690	PSICOPEDAGOGICO ALEMAN	3	1	02	5	1
1691	UNIDAD EDUCATIVA LETORT	17	1	24	5	1
1693	HERNAN MALO GONZALEZ	17	1	85	5	1
1694	ELODIA SAQUICELA	3	1	51	1	1
1695	ATENAS SCHOOL	17	1	27	5	1
1696	DOLORES VEINTIMILLA	3	6	01	1	1
1697	FREDERICK CHOPIN	17	1	27	5	1
1698	HIPOLITO CAMBA RAMOS # 3	9	6	01	1	1
1699	RAQUEL JARA SEVILLA	3	1	53	1	1
1700	MARISCAL SUCRE #	9	28	01	1	1
1701	CRISTIANO IÑAQUITO	17	1	18	5	1
1705	BILINGUE ITALIA	17	1	15	5	1
1706	ANTONIO SAINT EXUPERY	17	1	55	5	1
1707	CORINA PARRAL DE VELASCO IBARRA # 2	9	25	01	1	1
1708	LA CONCEPCION	17	1	27	5	1
1709	MIGUEL TOLEDO	3	1	53	1	1
1710	LA CONDAMINE	17	1	22	5	1
1711	MERCEDES MACHADO	3	1	53	1	1
1712	MI PEQUEÑO MUNDO	17	1	22	4	1
1713	MANUELA CANIZARES	3	1	54	1	1
1714	HERNAN ANTONIO NAVAS VERA	3	1	54	1	1
1715	MANUELITA VAZQUEZ	3	1	54	1	1
1716	MARIA ESTHER IGLESIAS	3	1	55	1	1
1719	AIDA GERARDINA GOMEZCOELLO	3	1	58	1	1
1720	ZOBEIDA LOPEZ OCHOA	3	1	60	1	1
1723	ADRIANA FUENTES # 1	9	25	01	1	1
1725	ABEJA MAYA # 1	9	6	01	5	1
1727	CLUB DE LEONES # 2	9	7	01	1	1
1728	JUAN PABLO II  FE Y ALEGRIA	17	1	05	4	1
1729	MANUEL DONOSO ARMAS # 6	9	7	01	1	1
1730	GUAMANI	17	1	23	5	1
1733	LOS MUÑEQUITOS # 6	9	7	01	5	1
1735	GOLFO DE GUAYAQUIL # 4	9	7	01	5	1
1742	ALEJO LASCANO  # 1	9	9	01	1	1
1743	JUAN PABLO II	17	1	13	5	1
1745	MIGUEL DE UNAMUNO	17	1	19	5	1
1746	CENTRO DE MARAVILLAS INFANTILES	17	1	11	5	1
1748	PIO JARAMILLO ALVARADO	17	1	11	5	1
1750	JOHANN SEBASTIAN BACH	17	1	18	4	1
1752	SIMON BOLIVAR  # 11	9	10	01	1	1
1753	MODESTO CHAVEZ FRANCO # 10	9	10	01	1	1
1754	EDMUNDO DE AMICIS	17	1	11	5	1
1755	EL LIBERTADOR	17	1	21	5	1
1756	PAULO VI LA MAGADALENA	17	1	11	4	1
1757	MONSEÑOR LEONIDAS PROAÑO(YMCA)	17	1	18	5	1
1758	RAYITOS DE LUZ	17	1	11	5	1
1759	UNIDAD EDUCATIVA MARIA AUXILIADORA	17	1	13	4	1
1760	CAPULLITOS	17	1	13	4	1
1761	JOSE DE VILLAMIL	17	1	77	5	1
1763	CARLOS E. ACOSTA	17	1	15	5	1
1764	SAN DIEGO	17	1	15	4	1
1765	ANGEL DE LA GUARDA	17	1	15	4	1
1767	GUERRERO GOMEZ	17	1	15	4	1
1768	PEDRO PABLO BORJA # 1	17	1	15	4	1
1769	O.E.A.	17	1	15	4	1
1772	VICTORIA MACIAS DE ACUÑA # 12	9	10	01	1	1
1773	BRASIL	17	1	13	5	1
1774	SANGAY	17	1	19	5	1
1775	DIECISIETE DE SEPTIEMBRE # 5	9	10	01	1	1
1776	MANUELA CAÑIZARES # 9	9	10	01	1	1
1777	HECTOR LARA ZAMBRANO # 7	9	10	01	1	1
1778	EUGENIO ESPEJO  # 6	9	10	01	1	1
1779	CARLOS MORENO ARIAS # 3	9	10	01	1	1
1780	IRENE CAICEDO	18	1	01	1	1
1782	ISABEL HERRERA DE VELASQUEZ # 8	9	10	01	1	1
1783	FERROVIARIA # 1	9	27	01	1	1
1785	LOS NARDOS	18	1	05	1	1
1786	CASCABELITO # 2	9	10	01	5	1
1787	LAS ROSAS	18	1	02	1	1
1789	U.E.E. PEDRO F. CEVALLOS	18	1	07	1	1
1791	I.T.S.E. LUIS A. MARTINEZ	18	1	07	1	1
1793	EL DESPERTAR	18	1	05	1	1
1795	CUCALON LASSO  # 2	9	11	01	1	1
1797	ANICETO JORDAN MANZANO	18	1	02	1	1
1799	EL VERGEL	18	1	02	1	1
1801	LAS GARDENIAS	18	1	04	1	1
1802	EUGENIO ESPEJO # 2	9	15	01	1	1
1803	CELESTINO B. JORDAN FIALLOS	18	1	04	1	1
1804	DIGNO A. NUÑEZ  # 1	9	15	01	1	1
1805	SENDERITOS DE LUZ	18	1	03	1	1
1806	INGAHURCO	18	1	04	1	1
1807	SANTA ROSA # 2	9	15	01	1	1
1808	MANUELA CAÑIZARES  # 1	9	15	01	1	1
1809	DOMINGO FAUSTINO SARMIENTO # 1	9	26	01	1	1
1810	JOSE PEDRO VARELA # 5	9	26	01	1	1
1811	ROSA ALAVA DE VICUÑA # 6	9	26	01	1	1
1812	JOHN M. PENNY # 4	9	26	01	1	1
1813	PRESIDENTE TAMAYO  # 2	9	15	52	1	1
1814	RUBIRA  # 5	9	15	01	5	1
1815	FE Y ALEGRIA	18	1	02	4	1
1816	BAUTISTA UNIVERSITARIO	17	1	18	5	1
1817	EL BARQUITO DEL SABER # 2	9	15	01	5	1
1818	JAZMINES	18	1	52	1	1
1820	LOS PARVULITOS	18	1	52	1	1
1821	JOSE JOAQUIN OLMEDO	18	1	51	1	1
1823	MIGUEL DEL HIERRO	17	1	18	2	1
1824	CARITAS ALEGRES	18	1	53	1	1
1826	PRIMAVERA	18	1	54	1	1
1829	NUEVO MUNDO (CENTRO EDUCATIVO)# 6	9	16	51	5	1
1830	MANZANITAS	18	1	55	1	1
1831	SOCRATES	17	1	19	5	1
1832	LOS GIRASOLES	18	1	53	1	1
1834	ABDON CALDERON # 1	9	16	51	5	1
1836	VIRGINIA REYES GONZALEZ # 3	9	17	02	1	1
1837	LEONARDO W. BERRY  # 2	9	17	02	1	1
1839	LUZ DEL SABER  # 1	9	17	51	1	1
1840	TEODORO WOLF # 2	9	17	02	1	1
1843	MARTHA PACHECO # 1	9	19	03	1	1
1846	CABO CARLOS MEJIA, FAE-3  # 1	9	20	56	5	1
1848	CERRO HERMOSO	17	1	11	5	1
1849	NUEVOS HORIZONTES	18	1	56	2	1
1850	ELENA ENRIQUEZ	17	1	55	5	1
1851	U.E. DARIO GUEVARA	18	1	67	1	1
1853	MUNDO INFANTIL	18	1	57	1	1
1857	ROSARIO DE ALCAZAR N=1	17	1	56	2	1
1858	LOS CLAVELES	18	1	60	1	1
1859	COPITOS DE NIEVE	18	1	61	1	1
1860	THOMAS JEFFERSON	17	1	56	5	1
1861	LAS DALIAS	18	1	62	1	1
1862	CAPULLITOS	18	1	63	1	1
1863	LAS MARGARITAS	18	1	65	1	1
1864	TRAVESURAS	18	9	01	1	1
1865	CARMEN SAA	17	2	02	4	1
1867	LOS GUAYTAMBITOS	18	9	01	1	1
1868	CHOCHITO	18	1	66	1	1
1869	SAN VICENTE DE PAUL (MEJIA)	17	3	01	4	1
1871	UNIDAD EDUCATIVA GIOVANNI ANTONIO FARINA	17	5	03	4	1
1872	S/N (HUACHI TOTORAS)	18	1	66	1	1
1873	LEON BECERRA (MAT)	18	1	07	5	1
1874	17 DE DICIEMBRE	17	6	01	5	1
1876	INTI RAYMY (S.D.C.)	17	6	02	5	1
1877	ABDON CALDERON	18	1	07	5	1
1878	RODRIGUEZ ALBORNOZ	18	1	07	4	1
1879	CARMEN BARONA	18	1	07	4	1
1880	C.E. ECUADOR (MAT)	18	1	07	5	1
1881	C.E. ECUADOR (VESP)	18	1	07	5	1
1882	LA GRANJA (MAT)	18	1	07	5	1
1883	CALASANZ	17	6	01	4	1
1884	C.E. ESPAÑA	18	1	04	5	1
1885	RICARDO DESCALZI	18	1	03	5	1
1886	LA PROVIDENCIA	18	1	09	4	1
1887	JUAN LEON MERA - LA SALLE	18	1	02	4	1
1890	MARIA ANGELICA IDROBO	17	6	07	5	1
1891	LA MERCED	18	1	05	4	1
1892	LAS PALMERAS	17	6	05	5	1
1893	EUGENIO ESPEJO	18	1	04	5	1
1894	C.E. JERUSALEN	18	1	04	5	1
1895	PEPITO	18	1	04	5	1
1896	INSTITUTO LATINOAMERICANO	18	1	04	5	1
1897	SANTO DOMINGO DE GUZMAN	18	1	01	4	1
1898	SAN ALFONSO	18	1	01	4	1
1900	ATENAS	18	1	56	5	1
1901	LAS CASCADAS	18	2	01	1	1
1902	LUCERITO	18	2	01	1	1
1903	MEDARDO VASCO DARQUEA	18	5	01	1	1
1904	LAS ORQUIDEAS	18	5	51	1	1
1905	JUANA DE IBARBOUROU	18	7	01	1	1
1906	MONS. VICENTE CISNEROS	18	7	01	1	1
1907	MARIA ANGELICA IDROVO	18	7	56	1	1
1908	JILGUERITOS	18	7	53	1	1
1909	RAYITOS DE LUZ	18	7	57	1	1
1910	LOS CONDORES	18	7	55	1	1
1911	ARDILLITAS	18	7	51	1	1
1912	MADRE LAURITA	18	7	58	2	1
1913	PEQUEÑOS AMIGOS	18	8	02	1	1
1914	LA INMACULADA	18	8	01	4	1
1915	MARIA ADELAIDA AYALA L.	5	1	01	1	1
1916	SANTA CATALINA	13	1	56	1	1
1918	LUCILA FABARA DE LOPEZ	5	1	01	1	1
1919	MAÑANITAS	18	8	57	1	1
1921	AMIGUITOS	18	8	55	1	1
1922	LUIS FERNANDO RUIZ (CENTRO INFANTIL)	5	1	02	1	1
1923	JULIO IZQUIERDO	18	6	01	1	1
1925	LOS MIRABELES	18	3	01	1	1
1926	OLGA TAPIA DE CORONEL	5	1	02	1	1
1929	SANTIAGO ZAMORA (PLANTEL CENTRAL)	8	7	51	1	1
1930	LUIS BURBANO MANCHENO	5	1	04	1	1
1932	MARIA MONTESSORI	5	1	04	1	1
1935	SAGRADO CORAZON DE JESUS	5	1	04	4	1
1936	ELVIRA VELASCO DE BERRAZUETA	5	1	05	1	1
1937	SEMILLITAS DEL SABER	18	3	01	1	1
1938	CIUDAD DE QUININDE	8	4	01	1	1
1939	LOS CAPULIES	18	4	01	1	1
1941	LUZ MOLINA DE MIÑO	5	1	51	1	1
1942	CESAR LEON VILLACIS	5	1	52	1	1
1943	LOS ARUPOS	18	4	01	1	1
1945	PROF.DAMIAN GUDIÑO ACOSTA	8	1	68	5	1
1946	HILDA MOSCOSO DE SABA	5	1	53	1	1
1947	AMIGUITOS DEL SABER	8	4	55	1	1
1949	SIN NOMBRE (LA CONCORDIA)	8	4	55	1	1
1950	PAULO FREIRE	8	4	55	1	1
1951	ELVA HIDALGO DE CALERO	5	1	56	1	1
1952	MINIATURAS	5	1	56	1	1
1954	JOAQUIN BORJA ENRIQUEZ	5	1	58	1	1
1955	MERCEDES MALDONADO DE QUINTANA	5	1	58	1	1
1957	DOLORES VEINTIMILLA DE GALINDO	5	1	59	1	1
1959	CORNELIA NARANJO	5	7	01	1	1
1960	BEATRIZ CAMPAÑA	5	1	61	1	1
1962	AVELINA LASSO	5	1	61	1	1
1963	FLERIDA RODRIGUEZ Y CASTILLO	8	4	01	1	1
1964	CRISTOBAL FABARA MENA	5	1	62	1	1
1965	MUNDO INFANTIL	8	4	55	5	1
1966	SEMILLITAS	5	2	01	1	1
1969	REPUBLICA DE CUBA (PLANTEL CENTRAL)	8	4	51	1	1
1970	AMIGUITOS DE LA INFANCIA	8	4	55	1	1
1972	SIN NOMBRE (EL CABEZON)	8	1	02	1	1
1974	LICEO NAVAL CALM.RAMON CASTRO JIJON	8	1	01	5	1
1976	VICHE	8	4	54	1	1
1977	VICTORIA BAQUERO	5	2	52	1	1
1978	DELFINA JIJON DE CONCHA	8	1	63	1	1
1981	SIN NOMBRE  (BORBON)	8	2	53	1	1
1982	REINALDO  MEZA	8	2	01	1	1
1984	MARISCAL SUCRE	8	5	01	1	1
1986	EUGENIO ESPEJO	8	2	61	1	2
1989	SIN NOMBRE  (LA TOLA)	8	2	54	1	1
1990	VICTOR HUMBERTO LUZURIAGA VASCONEZ	5	3	01	1	1
1991	LA INMACULADA	5	3	01	4	1
1992	SARA PLAZA DE DOMINGUEZ	5	3	51	1	1
1993	RAYITOS DE LUZ	5	3	51	1	1
1994	SEMILLITAS	5	4	01	1	1
1995	SAN JOSE LA SALLE	5	1	04	4	1
1996	SANTA MARIANA DE JESUS	5	4	01	4	1
1998	MERCEDES NOBOA	5	4	51	1	1
2000	JULIETA BASSANTE RAMIREZ	5	4	01	1	1
2001	ANA PAREDES DE ALFARO	5	5	01	1	1
2002	GUILLERMINA DIAZ DE PLAZA	8	1	02	1	1
2003	MARQUEZA DE SOLANDA	5	5	01	1	1
2004	SAN FRANCISCO DE ASIS	5	5	01	4	1
2005	CARLOS E. DIAZ	8	1	02	1	1
2006	CARMELA CORONEL MURILLO	8	1	68	1	1
2007	DR. MARIO MOGOLLON	5	5	01	1	1
2008	CEPE	8	1	02	1	1
2009	CARLOS GARBAY MONTESDEOCA	8	1	02	1	1
2010	AURORA ESTRADA	5	5	51	1	1
2011	RIO ESMERALDAS	8	1	02	1	1
2012	ROSAURA GALARZA	5	5	52	1	1
2013	UNION Y PROGRESO	8	1	02	1	1
2014	NELSON TORCUATO CERDA PAEZ	5	5	53	1	1
2015	MI LINDO PINOCHO	8	1	68	1	1
2017	CASA DE LA CULTURA	8	1	02	1	1
2018	ZOILA UGARTE DE LANDIVAR	5	5	55	1	1
2019	DR. SEGUNDO SALAS MEZA	8	1	02	1	1
2020	CAJITA DE SORPRESAS	8	1	02	1	1
2021	MARIANITA ALBAN ARMAS	5	6	01	1	1
2022	ROSARIO INES DROUET	8	1	03	1	1
2023	RAUL PERICLES MESTANZA	12	7	51	1	1
2024	CONGRESO NACIONAL DEL ECUADOR	8	1	03	1	1
2026	FEDERICO FROEBEL	13	1	01	1	1
2027	MARIA MONTESSORY	8	1	02	1	1
2028	GABRIELA MISTRAL	13	1	03	1	1
2029	ROBERTO LUIS CERVANTES MONTAÑO	8	1	02	1	1
2031	SANTIAGO GONZALEZ MACIAS	12	1	01	1	1
2032	MELBA JOSEFINA MENDOZA PITA	8	1	68	1	1
2033	CARITAS ALEGRES	12	1	01	1	1
2034	SAN JOSE OBRERO	8	1	02	2	1
2035	ESMERALDAS LIBRE	8	1	02	1	1
2036	JOSE MARIA VELASCO IBARRA	11	9	01	1	1
2037	CENTRO EDUCACIONAL AMERICA	8	1	02	1	1
2038	REFINERIA	8	1	68	1	1
2041	U.E. DOMINGO CELI	11	9	01	2	1
2042	SAN FRANCISCO DE ASIS	13	1	05	5	1
2044	JAIME ROLDOS AGUILERA	12	1	02	1	1
2045	MARIA MONTESSORI # 2	12	1	02	1	1
2046	UNE	13	1	06	1	1
2048	NUESTRA SEÑORA DE LA MERCED	8	1	03	2	1
2049	DANIEL VILLACRESES AGUILAR	13	1	01	1	1
2053	MARLENE SALCEDO DE CASTILLO	11	10	01	1	1
2063	CIUDAD DE PUYO	16	1	01	1	1
2064	ARCO IRIS	11	1	02	5	1
2065	LIBERTAD	16	1	01	1	1
2068	GABRIELA MISTRAL	16	1	01	1	1
2071	GONZALO PIZARRO	16	1	01	1	1
2073	SEMILLITAS	16	1	01	1	1
2074	FRANCISCO MENA SAMANIEGO	11	10	53	1	1
2076	MANUELITA SAENZ	16	3	01	1	1
2077	DANIEL BENIGNO REYES MUÑOZ	11	10	54	1	1
2079	CESLAO MARIN	16	1	65	1	1
2086	SANTO DOMINGO DE GUZMAN	16	1	01	2	1
2087	PURIFICACION ORTIZ	11	11	01	2	1
2089	SANTA CLARA	16	3	01	2	1
2090	U.E. EXP.ACT.INTER.TRI.INCA SAMANA	11	11	01	1	1
2092	11 DE ABRIL	16	2	01	1	1
2093	SIN NOMBRE (CELEN)	11	11	51	1	1
2094	DOCE DE OCTUBRE	16	2	52	1	1
2096	MANU	11	11	54	1	1
2098	MANUEL AURELIO TOCTO PINEDA	11	11	58	1	1
2100	MERCEDES DE JESUS MOLINA	11	12	01	1	1
2102	CONDOR MIRADOR	11	12	51	1	1
2105	FRANCES	8	1	68	5	1
2106	TEODORA GARCIA DE VALENCIA	8	1	02	5	1
2107	NUESTRA SEÑORA DE LORETO	8	1	68	4	1
2108	SEMILLITAS	8	1	01	5	1
2109	VIRGILIO ABARCA	11	12	52	1	1
2111	LUIS VARGAS TORRES	8	1	02	1	1
2112	ADRIANO VALAREZO SANCHEZ	11	9	58	1	1
2113	FREDESULINDA ROSERO DE PAEZ	8	1	03	1	1
2117	FEDERICO FROEBEL  N=2	8	1	03	1	1
2118	LIVIA ESTUPIÑAN PAREDES	8	1	03	1	1
2119	GABRIELA MISTRAL	11	13	51	1	1
2121	GEOFRE LUZURIAGA	11	8	02	1	1
2122	TACITO ORTIZ URRIOLA	8	1	03	1	1
2124	ABC	8	1	03	1	1
2126	MONICA PAZ	11	8	02	2	1
2127	CAPITAN CESAR CONCHA ANDRADE	8	1	01	1	1
2129	ZOILA MARGARITA CORREA DE S.	11	8	52	1	1
2130	FRANCISCO MEJIA VILLA	8	1	01	1	1
2131	LUIS ANTONIO VALENCIA GARCIA	8	1	03	1	1
2133	FERNANDO ALBERTO JARAMILLO	11	8	53	1	1
2134	CARLOS JULIO AROSEMENA TOLA	8	1	01	1	1
2136	MI SEGUNDO HOGAR	8	1	01	5	1
2139	LEONIDAS MARIO DROUET	8	1	01	1	1
2141	GABRIELA MISTRAL	8	1	04	1	1
2143	BENJAMIN FRANKLIN	11	1	51	1	1
2144	MIRAMAR	8	1	04	1	1
2148	CIUDAD DEL PUYO	8	1	04	1	1
2151	NUEVO ECUADOR	8	1	04	2	1
2152	CENTRO INTEGRAL INFANTIL	8	1	04	5	1
2153	GONZALO PIZARRO	11	1	55	1	1
2157	MIS PRIMERAS PINCELADAS	8	1	03	1	1
2158	ROSA ELVIRA FOYAIN	8	1	01	5	1
2162	LAURA MOSQUERA LOPEZ	8	1	68	1	1
2167	AMELIA TELLO	8	7	55	1	1
2169	PUCARA DE CIUDADELA	11	1	57	1	1
2170	BLASCINA QUINTERO DE CARDENAS	8	7	01	1	1
2171	RINCONCITO DEL SABER	8	1	52	1	1
2172	PEDRO VICTOR FALCONI	11	1	57	1	1
2173	LOS GREGORITOS	8	1	66	1	1
2175	CAMPANITAS DE CRISTAL	8	1	54	1	1
2176	NUEVO SEMILLERO	8	1	54	1	1
2177	LA ALBORADA	8	1	68	1	1
2178	LETTY MOSQUERA VERA	8	1	65	1	1
2179	LUZ DEL ALBA	8	6	01	1	1
2181	ZOILA UGARTE DE LANDIVAR	8	6	54	1	1
2183	OLIVA RUIZ PIMENTEL	8	6	54	1	1
2186	CARITAS ALEGRES	8	6	52	1	1
2187	FRANCISCO TORRES CONTRERAS	8	6	53	1	1
2191	GASPARIN	8	1	54	1	1
2192	SIN NOMBRE (PALESTINA)	8	7	01	1	1
2194	OSCAR LUIS VALENCIA	8	1	02	1	1
2198	SEGUNDA TEODORA VALENCIA	8	1	68	1	1
2200	FRANCISCO ARCOS REALPE	8	7	01	5	1
2202	ARNULFO TERAN DELGADO	12	1	03	1	1
2203	REBECA PAZMINO BECERRIL	12	2	52	1	1
2204	PIMOCHA	12	1	54	1	1
2205	LUZMILA FREIRE DE RODRIGUEZ.	12	1	04	1	1
2206	OLGA VEGA SANTANA	12	2	01	1	1
2207	CLARA MARIA CARBO ESPINOZA	12	2	51	1	1
2208	MICKEY MOUSE	12	2	01	5	1
2210	ARLEQUIN	12	10	01	1	1
2211	DORA MOSQUERA ANDRADE DE PENA	12	5	09	1	1
2212	CORINA PARRAL DE VELASCO IBARRA	12	5	01	1	1
2214	EJERCITO NACIONAL	12	5	02	1	1
2215	LORENZO RUFFO PENA	12	5	02	1	1
2216	ANA MARIA LLERENA	12	5	02	1	1
2218	ESTHER MONTES DE MONTALVAN	12	5	04	1	1
2219	ROSA CELESTE TERREROS	12	11	01	1	1
2221	EL MUNDO DE LOS NINOS	12	5	08	5	1
2222	MIS PRIMEROS AMIGOS	12	5	01	5	1
2224	PATO DONALD	12	5	01	5	1
2225	PASTORA BALSECA DE POSLIGUA	12	6	51	1	1
2226	CONCEPCION LANDIVAR DE GONZALEZ	12	6	01	1	1
2227	MARINA CASTILLO DE YEPEZ	12	7	01	1	1
2229	MARIA ANGELICA IDROVO	12	8	01	1	1
2230	SIN NOMBRE [VINCES]	12	8	01	1	1
2231	SIN NOMBRE (DE VINCES)	12	8	01	1	1
2232	MARIA VEGA ENRIQUEZ	12	8	51	1	1
2233	MERCEDES TRIVINO DE PENA	12	9	01	1	1
2236	CARLOS ALZAMORA	14	4	01	1	1
2239	CIUDAD DE CAYAMBE	19	6	52	1	1
2240	CAMINITOS DE LUZ	14	1	01	1	1
2241	REINALDO MURGUEITIO	11	1	62	1	1
2242	GRAN DUCADO DE LUXEMBURGO	14	1	01	1	1
2243	SIN NOMBRE (S.P. DE VILCABAMBA)	11	1	58	1	1
2244	JOSE MIGUEL CARRION MORA	11	1	01	1	1
2245	DOLORES VEINTIMILLA DE GALINDO	14	1	01	1	1
2246	JOSE MIGUEL GARCIA MORENO	11	1	01	1	1
2248	18 DE NOVIEMBRE	11	1	01	1	1
2249	SANTA MARIANA DE JESUS (LOJA)	11	1	01	4	1
2250	PRIMAVERA	14	1	01	1	1
2252	LA PORCIUNCULA	11	1	01	4	1
2253	HERMANO MIGUEL	14	1	01	2	1
2254	DOLORES VEINTIMILLA DE GALINDO	11	13	54	1	1
2255	LUIS ANTONIO ERIQUE ORTEGA	11	1	03	1	1
2256	PULGARCITO	14	1	56	1	1
2257	SIN NOMBRE (CHONTACRUZ)	11	1	03	1	1
2259	IV CENTENARIO # 2	11	1	03	1	1
2260	TRAVESURAS	14	1	57	1	1
2261	ROSA JOSEFINA BURNEO DE BURNEO	11	1	03	1	1
2262	MARIETA DE VEINTIMILLA	19	6	01	1	1
2263	EL CARRUSEL	13	1	01	1	1
2264	LUZ MARIA PIEDRA PAREDES	11	1	03	1	1
2266	I.E. ANTONIO PEÑA CELI	11	1	01	5	1
2267	15 DE ENERO	14	1	58	1	1
2268	ZOILA MARIA ASTUDILLO CELI	11	1	03	1	1
2269	DOLORES VEINTIMILLA DE GALINDO	19	5	01	1	1
2270	ALONSO DE MERCADILLO	11	1	02	1	1
2271	MUNDO INFANTIL	14	9	01	1	1
2273	MARIA GORETTI	14	6	01	2	1
2274	ANA PAREDES DE ALFARO	19	5	51	1	1
2275	JOSE ALEJANDRINO VELASCO	11	1	03	1	1
2276	MARIA MARTINEZ DE MACIAS	13	1	02	1	1
2278	5 DE JUNIO	14	6	01	1	1
2279	CARLOTA GUERRERO	19	5	01	1	1
2280	FRANCISCO VALAREZO B.	11	1	03	1	1
2282	SARA DELGADO DE SAMANIEGO	11	1	03	1	1
2283	CARACOLITO	14	6	52	1	1
2284	ROSITA AREVALO BERMEO	19	5	53	1	1
2285	SIN NOMBRE (RIOCHICO)	13	1	55	1	1
2286	LAURO DAMERVAL AYORA # 2	11	1	02	1	1
2287	JILGUERITOS	14	10	01	1	1
2288	FE Y ALEGRIA	11	1	02	2	1
2289	MARIA MONTESSORI	19	1	02	1	1
2290	SAN JUAN BOSCO	13	1	02	1	1
2291	CIUDAD DE MENDEZ	14	5	01	1	1
2292	U.E. BERNARDO VALDIVIESO	11	1	02	1	1
2293	DOLORES SUCRE	19	1	51	1	1
2294	PIO JARAMILLO ALVARADO	11	1	02	1	1
2295	BOLIVAR JACOME	14	3	01	1	1
2297	EL CLAVELITO	14	3	51	1	1
2298	ATENAS DEL ECUADOR	19	1	52	1	1
2299	LAURO DAMERVAL AYORA # 1	11	1	02	1	1
2300	NUEVOS HORIZONTES	14	8	01	1	1
2301	JOSE ALEJO PALACIO	11	1	02	1	1
2302	CUMANDA	19	1	51	1	1
2303	AMANECER	14	2	01	2	1
2304	RAINBOW PLAY SCHOOL	11	1	01	5	1
2307	DORA AGUIRRE PALACIO	11	1	01	1	1
2308	GOTITAS DE LUZ	14	2	02	1	1
2309	SANTA MARIANITA DE JESUS	19	7	01	1	1
2310	MARIA ANGELICA IDROVO	14	2	56	1	1
2312	C.E. JUAN PABLO II	11	1	01	5	1
2316	U.E. PART. LA INMACULADA	11	1	01	4	1
2317	AZUCENA DE QUITO	19	3	01	1	1
2320	QUINARA	11	1	63	1	1
2323	OVIDIO DECROLY	19	2	01	1	1
2324	JULIO MANUEL COBOS HERNANDEZ	13	1	03	5	1
2326	ANTONIO JOSE PEÑA CELI  DR.	11	1	61	1	1
2329	LIBIA MONTOYA ENCALADA	19	8	01	1	1
2330	REINALDO VALDIVIESO	11	1	60	1	1
2332	MARGOTH AREVALO CELI	19	8	53	1	1
2334	EL ROSARIO	13	1	01	5	1
2335	AURORA ESTRADA	19	4	01	1	1
2336	MARIA DE LA MERCED	13	1	01	4	1
2337	MAXIMO AGUSTIN RODRIGUEZ	11	1	57	1	1
2339	SEMILLITAS	13	1	01	5	1
2341	MANUEL JOSE RODRIGUEZ	11	1	56	1	1
2342	PINOCHO	13	1	05	5	1
2348	GUALEL	11	1	54	1	1
2351	CARLOS JARAMILLO ARMIJOS	11	1	52	1	1
2360	SAN VICENTE DE PAUL	13	1	01	5	1
2368	12 DE FEBRERO	13	2	01	1	1
2370	CARITAS ALEGRES	13	1	54	5	1
2372	U.N.L. EXTENSION MOTUPE	11	1	04	1	1
2373	HUGO GUILLERMO GONZALEZ  DR.	11	1	04	1	1
2374	FILOTEO BURNEO SAMANIEGO	11	1	04	1	1
2375	CARLOS M. BURNEO PALACIOS DR.	11	1	04	1	1
2376	24 DE MAYO	11	1	04	1	1
2378	SANTA JUANA DE ARCO	11	2	01	2	1
2379	MUSTIOLA CUEVA DE REYES	11	2	01	1	1
2380	HILDA TORRES RIVERA	11	2	03	1	1
2382	JOSÉ MIGUEL ONTANEDA TORRES	11	2	02	1	1
2383	PORTOVIEJO	11	2	03	1	1
2384	NAPOLEON BERRU	11	2	51	1	1
2385	MANUELITA SAENZ	11	2	52	1	1
2388	JULIO MARIA MATOVELLE. PADRE(TRAPICHILLO	11	3	01	2	1
2389	SANTA TERESITA	11	3	53	2	1
2390	PRIMERO DE JUNIO	11	3	51	1	1
2391	CARLOS ORTEGA	11	3	01	1	1
2392	ROGELIO AGUIRRE	11	3	01	1	1
